id,profile_url,name,first_name,company,profile_url.1,company_website,headline,about_snippet,location,industry,employee_count,quality_score,icp_score,icp_signal_type,signal_text,source,scrapin_profile_json,scrapin_fetched_at,posts_data,inferred_pain_points,msg_connection_note,msg_first_dm,msg_followup_day7,msg_followup_day14,msg_followup_day21,msg_followup_day28,pipeline_stage,enrichment_status,created_at,updated_at,msg_word_count_note,msg_word_count_dm
475c0418-56c0-410c-ae1d-135622ab1b57,https://www.linkedin.com/in/brendanleeyoung,Brendan Lee Young,Brendan,SnapTrade,https://www.linkedin.com/in/brendanleeyoung,https://snaptrade.com/,Founder/CEO at SnapTrade (YC W22),Plaid for trading,United States,"Developer Tools, Fintech, B2B",17.0,,100,,Plaid for trading. SnapTrade is an API to connect retail brokerage accounts to any fintech app,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~17 people) with increasing coordination complexity","Brendan, saw how SnapTrade is scaling. What you're building at SnapTrade looks interesting. Curious how you're managing product delivery?","Brendan, spent time on SnapTrade's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Brendan, not trying to be pushy — just thinking about SnapTrade's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Brendan, one more thought: SnapTrade is solving what you're building at SnapTrade — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Brendan, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for SnapTrade.","Brendan, last note from me — leaving the door open whenever the timing works. Loved what you're building at SnapTrade.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
f603f7ba-918e-4ac5-a76a-b2c728abf8aa,https://www.linkedin.com/in/abhikuiitk,Abhishek Choudhary,Abhishek,RecordBook,https://www.linkedin.com/in/abhikuiitk,https://play.google.com/store/apps/details?id=com.foodmonk.rekordapp,Founder/CEO at RecordBook (YC W22),Airtable for 400 Million SMBs Globally,United States,Technology,15.0,,100,,"Airtable for 400 Million SMBs Globally. RecordBook is one stop solution to manage all business DATA, WORKFLOWS & TEAMS for Small and Medium Businesses on their mobile devices & in their local languages",YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~15 people) with increasing coordination complexity","Abhishek, saw how RecordBook is scaling. What you're building at RecordBook looks interesting. Curious how you're managing keeping engineers focused on building?","Abhishek, spent time on RecordBook's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Abhishek, not trying to be pushy — just thinking about RecordBook's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Abhishek, one more thought: RecordBook is solving what you're building at RecordBook — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Abhishek, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for RecordBook.","Abhishek, last note from me — leaving the door open whenever the timing works. Loved what you're building at RecordBook.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,22,39
df19671b-5286-4241-ac69-01597c81476e,https://www.linkedin.com/in/rmgoyal,Rakesh Goyal,Rakesh,Velt,https://www.linkedin.com/in/rmgoyal,https://velt.dev,Founder/CEO at Velt (YC W22),Add powerful collaboration features to your product ridiculously fast.,United States,"Developer Tools, SaaS, Collaboration",15.0,,100,,Add powerful collaboration features to your product ridiculously fast.. Our mission is to make the web more collaborative,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~15 people) with increasing coordination complexity","Rakesh, saw how Velt is scaling. What you're building at Velt looks interesting. Curious how you're managing product delivery?","Rakesh, spent time on Velt's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Rakesh, not trying to be pushy — just thinking about Velt's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Rakesh, one more thought: Velt is solving what you're building at Velt — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Rakesh, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Velt.","Rakesh, last note from me — leaving the door open whenever the timing works. Loved what you're building at Velt.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
9a5f38ef-a85c-4bbb-aeed-325a1b2f2c4e,https://www.linkedin.com/in/eddelan,Eduardo Ortiz de Lanzagorta Gonzalez,Eduardo,Fuell,https://www.linkedin.com/in/eddelan,https://getfuell.com/,Founder/CEO at Fuell (YC W22),Fuell is a leading Expense Management solution that modernizes…,United States,Fintech,23.0,,100,,"Fuell is a leading Expense Management solution that modernizes…. Fuell is a leading Expense Management solution that modernizes finance for SMEs by merging software and intelligent corporate cards into a single, unified platform",YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~23 people) with increasing coordination complexity","Eduardo, saw how Fuell is scaling. What you're building at Fuell looks interesting. Curious how you're managing product delivery?","Eduardo, spent time on Fuell's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Eduardo, not trying to be pushy — just thinking about Fuell's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Eduardo, one more thought: Fuell is solving what you're building at Fuell — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Eduardo, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Fuell.","Eduardo, last note from me — leaving the door open whenever the timing works. Loved what you're building at Fuell.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
8dedd23f-12f2-4ce0-9de9-de46902b2d1d,https://www.linkedin.com/in/govindaupadhyay,Govinda Upadhyay,Govinda,SmartHelio,https://www.linkedin.com/in/govindaupadhyay,https://www.smarthelio.com/,Founder/CEO at SmartHelio (YC W22),Software to prevent downtime in a solar plant,United States,AI,25.0,,100,,Software to prevent downtime in a solar plant. SmartHelio provides a software that helps solar utilities automatically predict and prevent downtime disruptions,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~25 people) with increasing coordination complexity","Govinda, saw how SmartHelio is scaling. What you're building at SmartHelio looks interesting. Curious how you're managing product delivery?","Govinda, spent time on SmartHelio's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Govinda, not trying to be pushy — just thinking about SmartHelio's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Govinda, one more thought: SmartHelio is solving what you're building at SmartHelio — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Govinda, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for SmartHelio.","Govinda, last note from me — leaving the door open whenever the timing works. Loved what you're building at SmartHelio.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
8df72dee-6340-4060-b459-c0d04633fc96,https://www.linkedin.com/in/yelew,Yele Oyekola,Yele,Duplo,https://www.linkedin.com/in/yelew,https://www.tryduplo.com/,Founder/CEO at Duplo (YC W22),Venmo for B2B in Africa,United States,Technology,13.0,,100,,Venmo for B2B in Africa,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~13 people) with increasing coordination complexity","Yele, saw how Duplo is scaling. What you're building at Duplo looks interesting. Curious how you're managing product delivery?","Yele, spent time on Duplo's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Yele, not trying to be pushy — just thinking about Duplo's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Yele, one more thought: Duplo is solving what you're building at Duplo — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Yele, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Duplo.","Yele, last note from me — leaving the door open whenever the timing works. Loved what you're building at Duplo.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
b2dab3d9-413c-449a-b4d9-0600f7aad3cf,https://www.linkedin.com/in/manish-maryada,Manish Maryada,Manish,Fello,https://www.linkedin.com/in/manish-maryada,https://fello.in,Founder/CEO at Fello (YC W22),Grow money and win $1000 every week by saving and playing games,United States,Fintech,24.0,,100,,Grow money and win $1000 every week by saving and playing games. Fello is a game-based savings and investment application for the gen-z and young millennials of India to save play and earn returns more than a traditional savings bank account,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~24 people) with increasing coordination complexity","Manish, saw how Fello is scaling. What you're building at Fello looks interesting. Curious how you're managing product delivery?","Manish, spent time on Fello's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Manish, not trying to be pushy — just thinking about Fello's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Manish, one more thought: Fello is solving what you're building at Fello — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Manish, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Fello.","Manish, last note from me — leaving the door open whenever the timing works. Loved what you're building at Fello.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
1493f61b-a149-47a3-98a4-b0e9d585eb32,https://www.linkedin.com/in/adsergeev,Alex Sergeev,Alex,ngrow.ai,https://www.linkedin.com/in/adsergeev,http://ngrow.ai,Founder/CEO at ngrow.ai (YC W22),Low-code SaaS for marketing in push notifications,United States,SaaS,11.0,,100,,"Low-code SaaS for marketing in push notifications. AI-driven push marketing tool for mobile apps, that can be integrated in hours, without any code writing",YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~11 people) with increasing coordination complexity","Alex, saw how ngrow.ai is scaling. What you're building at ngrow.ai looks interesting. Curious how you're managing product delivery?","Alex, spent time on ngrow.ai's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Alex, not trying to be pushy — just thinking about ngrow.ai's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Alex, one more thought: ngrow.ai is solving what you're building at ngrow.ai — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Alex, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for ngrow.ai.","Alex, last note from me — leaving the door open whenever the timing works. Loved what you're building at ngrow.ai.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
e5a6db3e-ad64-400a-a151-7dfe61b5307f,https://www.linkedin.com/in/insa-m-mohr-54078473,Insa Mohr,Insa,Offbeast,https://www.linkedin.com/in/insa-m-mohr-54078473,https://www.offbeast.com,Founder/CEO at Offbeast (YC W22),We make plant-based steaks with an authentic texture,United States,Technology,15.0,,100,,We make plant-based steaks with an authentic texture. We make premium plant-based whole-cuts with an authentic texture through our proprietary Cross-Fiber Assembly™ platform,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~15 people) with increasing coordination complexity","Insa, saw how Offbeast is scaling. What you're building at Offbeast looks interesting. Curious how you're managing product delivery?","Insa, spent time on Offbeast's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Insa, not trying to be pushy — just thinking about Offbeast's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Insa, one more thought: Offbeast is solving what you're building at Offbeast — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Insa, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Offbeast.","Insa, last note from me — leaving the door open whenever the timing works. Loved what you're building at Offbeast.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
ff695eae-c8e7-4ab4-bd40-f934871d7ffa,https://www.linkedin.com/in/markcyffka,Mark Cyffka,Mark,AirMyne,https://www.linkedin.com/in/markcyffka,http://www.airmyne.com,Founder/CEO at AirMyne (YC W22),Building systems to remove carbon dioxide from air at industrial scale,United States,Technology,11.0,,100,,Building systems to remove carbon dioxide from air at industrial scale. AirMyne is building machines to capture & remove carbon dioxide from ambient atmospheric air so it can be utilized or sequestered downstream,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~11 people) with increasing coordination complexity","Mark, saw how AirMyne is scaling. What you're building at AirMyne looks interesting. Curious how you're managing product delivery?","Mark, spent time on AirMyne's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Mark, not trying to be pushy — just thinking about AirMyne's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Mark, one more thought: AirMyne is solving what you're building at AirMyne — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Mark, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for AirMyne.","Mark, last note from me — leaving the door open whenever the timing works. Loved what you're building at AirMyne.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
61696655-7048-4e17-b002-3caa804397c5,https://www.linkedin.com/in/hugotarle,Hugo Tarlé,Hugo,Beyond Aero,https://www.linkedin.com/in/hugotarle,https://www.beyond-aero.com/,Founder/CEO at Beyond Aero (YC W22),First electric business aircraft designed for hydrogen propulsion,United States,Technology,50.0,,100,,First electric business aircraft designed for hydrogen propulsion. Beyond Aero was founded to meet the challenges of climate change and is developing the first hydrogen-powered electric business aircraft,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~50 people) with increasing coordination complexity","Hugo, saw how Beyond Aero is scaling. What you're building at Beyond Aero looks interesting. Curious how you're managing keeping engineers focused on building?","Hugo, spent time on Beyond Aero's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Hugo, not trying to be pushy — just thinking about Beyond Aero's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Hugo, one more thought: Beyond Aero is solving what you're building at Beyond Aero — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Hugo, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Beyond Aero.","Hugo, last note from me — leaving the door open whenever the timing works. Loved what you're building at Beyond Aero.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,24,40
9d77b100-6127-414a-9da8-0ca222ed550d,https://www.linkedin.com/in/gesabiermann,Gesa Biermann,Gesa,Pina Earth,https://www.linkedin.com/in/gesabiermann,https://pina.earth/en,Founder/CEO at Pina Earth (YC W22),Unlocking carbon markets for European forest owners,United States,Technology,30.0,,100,,"Unlocking carbon markets for European forest owners. Pina Earth is building a suite of digital tools for data collection, monitoring, and certification of forest carbon projects",YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~30 people) with increasing coordination complexity","Gesa, saw how Pina Earth is scaling. What you're building at Pina Earth looks interesting. Curious how you're managing product delivery?","Gesa, spent time on Pina Earth's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Gesa, not trying to be pushy — just thinking about Pina Earth's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Gesa, one more thought: Pina Earth is solving what you're building at Pina Earth — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Gesa, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Pina Earth.","Gesa, last note from me — leaving the door open whenever the timing works. Loved what you're building at Pina Earth.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,21,37
808ff039-14cc-4ebd-9328-c1a11bb09d7e,https://www.linkedin.com/in/rubenfiszel,Ruben Fiszel,Ruben,Windmill,https://www.linkedin.com/in/rubenfiszel,https://windmill.dev,Founder/CEO at Windmill (YC S22),Open-source platform to turn scripts into internal apps & workflows,United States,"Developer Tools, SaaS, B2B",10.0,,100,,"Open-source platform to turn scripts into internal apps & workflows. Windmill is an open-source developer platform to quickly build production-grade multi-step internal apps, workflows and integrations from minimal Python and Typescript scripts",YC S22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~10 people) with increasing coordination complexity","Ruben, saw how Windmill is scaling. What you're building at Windmill looks interesting. Curious how you're managing keeping engineers focused on building?","Ruben, spent time on Windmill's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Ruben, not trying to be pushy — just thinking about Windmill's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Ruben, one more thought: Windmill is solving what you're building at Windmill — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Ruben, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Windmill.","Ruben, last note from me — leaving the door open whenever the timing works. Loved what you're building at Windmill.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,22,39
d551d06d-905b-4a5a-b152-d70c9346c896,https://www.linkedin.com/in/jordan-davis-b6894b162,Jordan Davis,Jordan,Taiv,https://www.linkedin.com/in/jordan-davis-b6894b162,https://taiv.tv,Founder/CEO at Taiv (YC W20),Taiv uses AI to make businesses TVs more entertaining & valuable.,United States,"Marketplace, B2B, AI",40.0,,100,,"Taiv uses AI to make businesses TVs more entertaining & valuable.. Taiv puts TVs on autopilot, automatically switching between cable, our own streaming channels, digital signage, and trivia",YC W20,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~40 people) with increasing coordination complexity","Jordan, saw how Taiv is scaling. What you're building at Taiv looks interesting. Curious how you're managing product delivery?","Jordan, spent time on Taiv's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Jordan, not trying to be pushy — just thinking about Taiv's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Jordan, one more thought: Taiv is solving what you're building at Taiv — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Jordan, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Taiv.","Jordan, last note from me — leaving the door open whenever the timing works. Loved what you're building at Taiv.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
